id,question1,question2,is_duplicate
47290,What advice would you offer to a young person about to move out of their parents' house for the first time?,What advice would you give to someone who is about to move out of their parent's house?,1
176055,I have a (3x) Gen1 night vision monocular with a focus distance of 1 to 250 meters. What kind of IR-Flashlight should I use to see the farthest?,"Can night vision goggles be used to see through walls? If so, what is the basic principle of it?",0
167811,Why don't police use stun guns first & lethal force second when dealing with criminals? Why don't the police use stun-guns for just about everything?,Why don't American police adopt some of the successful gun protocols used in Europe that minimize bloodshed?,0
134168,"When people switch jobs, why do they tend to not disclose the details of their new job to anyone?",Why do people don't tell new company while they switch to new job?,1
94927,Why does BBC say that everyone wants to assassinate the U.S President so that the U.S. President takes his own car during all its oversea trips?,"As part of his immigration executive action , why didn't President Obama take action to enable more engineers/tech people to immigrate to the U.S.?",0
369256,I have a horrible job as an admin assistant. Will leaving it for part time retail job (while I also look for a full time job) hurt my resume?,I am preparing for ssc cgl and also doing a job but i can't give enough time to my preparation. Should I leave my job?,0
392377,I have thigh fat and my knees touch each other. When forced a little even my ankles touch each other. Do I have knock knees?,"My knees touch each other, but my ankles also touch each other. Do I have a knock-knee problem?",0
380767,"What was the significance of the battle of Somme, and how did this battle compare and contrast to the Battle of Calabria?","What was the significance of the battle of Somme, and how did this battle compare and contrast to the Battle of Smilevo?",1
400827,I want to start a poultry farm for eggs. What is an estimate for the total amount of feed (weight) I will need before the day old chicks start to lay?,I would like to start a poultry farm. I need all the details and the initial investment that I will need. How do I start?,0
363851,What's the quality of a dailyobject phone case? Do they fade with time?,"How should I look for an engineering job in the US, as a recent foreign graduate?",0
85203,What is the corporate culture like at Winland Electronics? How is the culture different than other companies?,What is the corporate culture like at Benchmark Electronics? How is the culture different than other companies?,0
342480,My mother is a family pensioner and I am working as an officer in bank. Will I come under non-creamy layer other backward class category?,I am an F.E. engineering student. I am in the SBC caste category. My father's annual income is 8 lakh rupees. I have submitted a non creamy layer certificate to college. My college has taken full fees from me. Is it right or wrong?,0
170042,What do you think will be the effect of Modi Government's decision of invalidating the RS 500 and RS 1000 notes?,What is your opinion on the discontinuation of 500 and 1000 rupee notes?,1
128854,What are the most interesting products and innovations that Post Properties is coming out with in 2016?,What are the most interesting products and innovations that Home Properties is coming out with in 2016?,0
139661,"If you could go back in time, what is one suggestion you would give your High school-self, having the knowledge you do now?","If you could go back in time, what advice would you give to your 18 year old self?",1
250670,Will BJP gain politically because they had prior knowledge of the currency demonetizing policy ?,Will the BJP gain politically after the recent currency demonetization as their leaders had prior knowledge about it?,1
